PAFRM,PATO,PAQTY,PABUBB,PAFLAG,PAEFCC,PAEFYY,PAEFMM,PAEFDD,PASTCC,PASTYY,PASTMM,PASTDD,PACRCC,PACRYY,PACRMM,PACRDD,PACRTT,PACRUU,PACHCC,PACHYY,PACHMM,PACHDD,PACHTT,PACHUU
12303S,12303,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
12304S,12304,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
12305S,12305,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11863S,11863,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11866S,11866,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11861S,11861,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11864S,11864,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11865S,11865,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11867S,11867,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11868S,11868,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11883S,11883,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
11884S,11884,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140517,DDAWSON
72.40,POLETAG,2,B,,19,95,1,1,19,95,1,1,20,3,4,29,81718,,20,4,6,10,140517,DDAWSON
RECLV1,12001,4,B,,19,95,1,1,19,95,1,1,20,3,4,29,11379,,20,4,6,10,140517,DDAWSON
RECLV1,12002,1,C,,19,95,1,1,19,95,1,1,20,3,4,29,113714,,20,4,6,10,140517,DDAWSON
CAP100,12001,4,B,,19,95,1,1,19,95,1,1,20,3,4,29,131056,,20,4,6,10,140518,DDAWSON
CAP100,12002,1,C,,19,95,1,1,19,95,1,1,20,3,4,29,13116,,20,4,6,10,140518,DDAWSON
77.10,POLETAG,2,F,,19,95,1,1,19,95,1,1,20,3,4,29,132929,,20,4,6,10,140518,DDAWSON
300.10,12330S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
300.01,12329S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
300.20,12331S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
291.13,STLTORGB,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
301.10,12333S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
302.10,12334S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
300.30,12332S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
305.10,12330S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
211.11,99017S,1,M,,19,95,1,1,19,95,1,1,19,98,8,4,161158,,20,4,6,10,140518,DDAWSON
TSS3A-G,11994S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
GOABSW1W,12303S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
GOABSW2W,12304S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
GOABSW3W,12305S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
71.20A,99026S,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
71.20A,JUMPTAP,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
71.40A,99026S,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
71.40A,ASFG36,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
71.40A,JUMPTAP,4,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.10A,BRKFG48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.10A,99026S,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.10A,JUMPTAP,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.14A,JUMPTAP,6,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.14A,99026S,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.10A,BRKC/O,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.10A,JUMPTAP,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.10A,12272S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,8,9,23,91103,MNESS
73.20A,ASFG36,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.20A,JUMPTAP,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.40A,BRKFG48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.40A,JUMPTAP,6,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.40A,IP25SS,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.40A,IPBASE,1,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
73.40A,SECT27EA,3,B,,19,95,1,1,19,95,1,1,19,99,6,8,111049,,20,8,9,23,95149,MNESS
73.42,12308S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
TSS3A-G,11409S,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
TSS3A-G,IPP115FCT,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,6,7,16,211043,WALTH
TSS3A-G,ISP115,3,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
70.40A,BRKC/O,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
70.40A,JUMPTAP,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
70.40A,99026S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140518,DDAWSON
72.22,POLETAG,2,D,,19,95,1,1,19,95,1,1,20,0,8,1,95759,,20,4,6,10,140518,DDAWSON
72.14A,POLETAG,2,C,,19,95,1,1,19,95,1,1,20,0,8,1,10118,,20,4,6,10,140518,DDAWSON
72.26,POLETAG,2,D,,19,95,1,1,19,95,1,1,20,0,8,1,103540,,20,4,6,10,140518,DDAWSON
72.27,POLETAG,2,D,,19,95,1,1,19,95,1,1,20,0,8,1,103749,,20,4,6,10,140518,DDAWSON
73.10A,POLETAG,2,E,,19,95,1,1,19,95,1,1,20,0,8,1,104025,,20,4,6,10,140519,DDAWSON
73.20A,POLETAG,2,D,,19,95,1,1,19,95,1,1,20,0,8,1,104642,,20,6,10,31,103640,MNESS
73.40A,POLETAG,2,D,,19,95,1,1,19,95,1,1,20,0,8,1,10505,,20,4,6,10,140519,DDAWSON
73.42,POLETAG,2,B,,19,95,1,1,19,95,1,1,20,0,8,1,105445,,20,4,6,10,140519,DDAWSON
73.61,POLETAG,2,C,,19,95,1,1,19,95,1,1,20,0,8,1,105859,,20,4,6,10,140519,DDAWSON
72.40,SWENCL600,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140519,DDAWSON
291.13,PLAL14F,1,A,,19,95,1,1,19,95,1,1,19,99,11,24,144217,,20,4,6,10,140519,DDAWSON
214.10,TMH5075,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,BRKT5,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,BRKFG48,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,CRP6PVC,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,ARD,3,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,TC2P500,3,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,CABLETAG,3,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,BONDEQUP,3,H,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140519,DDAWSON
214.10,TTAP394,3,L,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
78.30,REGBYPASS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
MSS10C,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS10C,GUYSPN10,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS10C,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS10C,SECCLV1,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS10C,GH1,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS2C,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,8,10,1,104147,MNESS
MSS2C,GUYSPN10,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS2C,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS2C,SECCLV1,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
MSS2C,GH1,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140519,DDAWSON
PTSPOR,99999S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
TH12A-G,IPP115CT,3,J,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,PB7-10,5,C,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,OHGWDE,3,B,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,ISP115,6,K,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,GUYROLLER,7,E,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,GP1,6,H,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,BOND1P,1,F,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,BANDLINK,10,D,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,PGT3,1,G,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TH12A-G,GUYSPN16,2,L,D,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TTAP394,11262,4,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TTAP394,11763,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TTAP394,11767,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
TTAP394,11772,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140519,DDAWSON
77.30,JUMPTAP,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
77.30,BRKFG48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
77.30,C/OSS,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,6,10,3,135619,MNESS
77.30,CAP100,3,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
77.30,BONDEQUP,3,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
77.30,IPBASE,1,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
77.30,IP25SS,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140519,DDAWSON
SECSPAN,GSDETA,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
SECSPAN,GUYSPN10,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
SECSPAN,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS10,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS10,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS2,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS2,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS40,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS40,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS6,GSDETA,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
MSS6,11495S,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
TH12A-G,PTP,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
TLP5AG2,OHGWDDE2,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,PGT,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,ISP115,6,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,GP1,2,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,IPP115CT,1,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,ADEH10,1,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TLP5AG2,BASPLIT,1,H,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,PTP,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,OHGWDE,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,PB7-10,5,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,BANDLINK,10,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,GUYROLLER,7,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,BOND1P,1,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,PGT3,1,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,GP1,6,H,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,ISP161,6,K,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TH12B-G,GUYSPN16,2,L,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140520,DDAWSON
TTAP394,11132,1,E,,19,95,1,1,19,95,1,1,20,3,5,2,10027,,20,4,6,10,140520,DDAWSON
TTAP394,11135,2,F,,19,95,1,1,19,95,1,1,20,3,5,2,10042,,20,4,6,10,140520,DDAWSON
TTAP394,99013,2,G,,19,95,1,1,19,95,1,1,20,3,5,2,1011,,20,4,6,10,140520,DDAWSON
MSS10,GUYSPN10,1,B,,19,95,1,1,19,95,1,1,19,97,12,22,161757,,20,4,6,10,140520,DDAWSON
MSS10,SECCLV1,1,D,,19,95,1,1,19,95,1,1,19,97,12,22,16190,,20,4,6,10,140520,DDAWSON
MSS10,GH1,1,E,,19,95,1,1,19,95,1,1,19,97,12,22,161910,,20,4,6,10,140520,DDAWSON
MSS2,GUYSPN10,1,B,,19,95,1,1,19,95,1,1,19,97,12,22,162011,,20,4,6,10,140520,DDAWSON
MSS2,SECCLV1,1,D,,19,95,1,1,19,95,1,1,19,97,12,22,162122,,20,4,6,10,140520,DDAWSON
MSS2,GH1,1,E,,19,95,1,1,19,95,1,1,19,97,12,22,162129,,20,4,6,10,140520,DDAWSON
MSS40,GUYSPN10,1,B,,19,95,1,1,19,95,1,1,19,97,12,22,162330,,20,4,6,10,140520,DDAWSON
MSS40,SECCLV1,1,D,,19,95,1,1,19,95,1,1,19,97,12,22,162339,,20,4,6,10,140520,DDAWSON
MSS40,GH1,1,E,,19,95,1,1,19,95,1,1,19,97,12,22,162346,,20,4,6,10,140520,DDAWSON
MSS6,GUYSPN10,1,B,,19,95,1,1,19,95,1,1,19,97,12,22,162410,,20,4,6,10,140520,DDAWSON
MSS6,SECCLV1,1,D,,19,95,1,1,19,95,1,1,19,97,12,22,162422,,20,4,6,10,140520,DDAWSON
MSS6,GH1,1,E,,19,95,1,1,19,95,1,1,19,97,12,22,162428,,20,4,6,10,140520,DDAWSON
SECSPAN,SECCLV1,1,D,,19,95,1,1,19,95,1,1,19,97,12,23,9537,,20,4,6,10,140520,DDAWSON
SECSPAN,GH1,1,E,,19,95,1,1,19,95,1,1,19,97,12,23,9614,,20,4,6,10,140520,DDAWSON
78.30,POLETAG,2,E,,19,95,1,1,19,95,1,1,20,3,4,29,15224,,20,4,6,10,140520,DDAWSON
214.10,99017S,3,K,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140520,DDAWSON
78.30,11996S,2,B,,19,95,1,1,19,95,1,1,20,2,5,28,113248,,20,4,6,10,140520,DDAWSON
78.30,ARD,3,C,,19,95,1,1,19,95,1,1,20,2,5,28,113424,,20,4,6,10,140521,DDAWSON
78.30,12464S,1,D,,19,95,1,1,19,95,1,1,20,2,5,28,133428,,20,4,6,10,140521,DDAWSON
78.30,99018S,6,F,,19,95,1,1,19,95,1,1,20,2,6,6,125455,,20,4,6,10,140521,DDAWSON
78.30,99022S,6,G,,19,95,1,1,19,95,1,1,20,2,6,6,13929,,20,4,6,10,140521,DDAWSON
78.30,11210S,70,H,,19,95,1,1,19,95,1,1,20,2,6,6,132449,,20,4,6,10,140521,DDAWSON
78.30,JUMPTAP,6,J,,19,95,1,1,19,95,1,1,20,2,6,6,134110,,20,4,6,10,140521,DDAWSON
78.30,ISP15,6,K,,19,95,1,1,19,95,1,1,20,2,6,7,82314,,20,4,6,10,140521,DDAWSON
77.30,POLETAG,2,H,,19,95,1,1,19,95,1,1,20,0,8,1,113127,,20,4,6,10,140521,DDAWSON
PTSPOR,99036S,8,B,,19,95,1,1,19,95,1,1,19,98,6,3,113919,,20,4,6,10,140521,DDAWSON
510.03,12028,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,12030,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,12174,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,11499,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,12030,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,12174,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,11499,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,12030,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,12174,2,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,11499,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.51,12030,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.51,12174,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,99007,1,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,99007,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,99007,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,99014,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,99014,2,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,99014,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.03,99043,2,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.11,99043,2,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
510.31,99043,2,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140521,DDAWSON
XFS100,11968,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140521,DDAWSON
XFS100,12002,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140521,DDAWSON
XFS100,11380,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
XFS167,11969,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140521,DDAWSON
XFS167,12002,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
XFS167,12380,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
XFS75,11967,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140521,DDAWSON
XFS75,12002,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
XFS75,11380,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
C/OMS,11398,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140521,DDAWSON
C/OMS,12311,5,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140521,DDAWSON
C/OSS,12557,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,12,2,8,164428,MNESS
C/OSS,12674,5,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,9,4,8,82828,MNESS
C/OMS,11401,1,C,,19,95,1,1,19,95,1,1,20,3,5,20,132517,,20,4,6,10,140521,DDAWSON
C/OSS,12409,1,C,,19,95,1,1,19,95,1,1,20,3,5,20,132555,,20,4,6,10,140521,DDAWSON
510.07,12510,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
510.07,12173,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
510.07,12509,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140521,DDAWSON
XFS100,12001,4,E,,19,95,1,1,19,95,1,1,20,3,2,11,113236,,20,4,6,10,140521,DDAWSON
XFS167,12001,4,E,,19,95,1,1,19,95,1,1,20,3,2,11,11363,,20,4,6,10,140521,DDAWSON
XFS75,12001,4,E,,19,95,1,1,19,95,1,1,20,3,2,11,113653,,20,4,6,10,140522,DDAWSON
XFS167,11386,1,D,,19,95,1,1,19,95,1,1,20,0,3,30,9521,,20,4,6,10,140522,DDAWSON
XFS100,11386,1,D,,19,95,1,1,19,95,1,1,19,98,9,14,231249,,20,4,6,10,140522,DDAWSON
XFS75,11386,1,D,,19,95,1,1,19,95,1,1,19,98,6,29,14552,,20,4,6,10,140522,DDAWSON
PP551FP,12432S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140522,DDAWSON
PP551FP,POLETAG,1,B,,19,95,1,1,19,95,1,1,20,1,11,27,142615,,20,4,6,10,140522,DDAWSON
PP551FP,PTP,1,C,,19,95,1,1,19,95,1,1,20,1,11,27,142620,,20,4,6,10,140522,DDAWSON
PDXFPL3M,12511,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140522,DDAWSON
210.20AA,11892S,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140522,DDAWSON
210.20AA,CABLETAG,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140522,DDAWSON
